screen_name	id	data
daisychaindream	25727521	0.00034869053003
ruffledblog	17901399	0.000348566387295
galadarling	2804911	0.000348343975548
Fash_Rev	1407225085	0.000348068750353
accessonline	21217034	0.000347705432503
Sara_Luxe	131099117	0.000347698446652
the_fashionblog	27198017	0.000347669967418
weddingchicks	18399263	0.000347382624306
anewmode	20962569	0.000347257300635
Blonde_Vision	2529598398	0.000346677635597
MelissaTippie	531757323	0.000346613665554
fashion_tweets	18721912	0.000346422445277
fashion_press	18683376	0.00034600010926
thejewelseeker	150931151	0.000345897127586
chloedentonxo	533339053	0.000345869372402
what_she_wantss	1544427270	0.00034576507976
JaegerOfficial	22613668	0.000345661226932
MollyBSims	105018139	0.000345252359969
sixated	19594580	0.000345054143918
TelegraphMag	243609668	0.00034494486977
dulcecandy	17328030	0.000344878564967
AEO	19039286	0.000344637267834
Woolmark	772423117	0.000344633540196
RocknRollBride	19489855	0.000344557766205
tdailyobsession	16788305	0.000344511595497
ChinaGlaze	59522201	0.000344472458463
DebenhamsBeauty	128174583	0.000344332840765
LillyPulitzer	22948575	0.000344011683397
dauntllc	19512526	0.000343857447118
CosmoBeautyBoss	155608284	0.000343551943685
Bodenclothing	85807552	0.000343482323107
xojanedotcom	292432955	0.000343437963492
FashionFling	14339520	0.000343011808153
MommyMusings	8658682	0.000342835654745
TheStyleLane	592996872	0.00034272418232
ShadowDogDesign	233213435	0.000342658853439
FallonTonight	19777398	0.000342622801083
15minbeauty	73499979	0.000342576149377
botkier	38190358	0.00034254719227
VOLTMAG	98917418	0.000342506037231
BodaciousJewels	430100651	0.00034245280509
TattooedTeaLady	160171772	0.000342417169041
cushnie	227475788	0.000342149613774
HandmadeForum	33615640	0.000341891547368
Laura_Trends	583017893	0.000341807306451
PositiveLuxury	330334324	0.000341801209014
PrettyConnected	93508251	0.000341712746405
jazzabellediary	156385432	0.000341634205742
TheNeverTeam	1324174315	0.00034138496387
DIESEL	205671915	0.000341246662105
KurtGeiger	34284189	0.000341031301627
StyleDetails	582753822	0.000340975296165
hollyshackleton	26988882	0.000340852306441
stylesprinter	2694485551	0.000340846365426
WHotels	47797696	0.000340837504581
BouxAvenue	177227365	0.000340741901048
LadyLowthorpe	250069526	0.00034069209047
funnyordie	15693493	0.000340302003338
Life_BreakDown	235205137	0.000339986269608
realbeauties	70435939	0.000339622371376
Ohmystyleblog	27220996	0.00033956005335
myrustygold	2836318798	0.000339546086233
Gems_AndJewels	336204941	0.000339477117179
TaskPRUK	276105262	0.000339281846239
lulutrixabelle	163871069	0.00033924888188
Sam_Edelman	90660284	0.000339234811076
IPRfashion	77173816	0.000339198157457
TelegraphLuxury	1500696168	0.000338782143018
KitMcGee	88971852	0.0003386197247
CharlotteLewis_	238085594	0.000338572214551
kevyn_aucoin	50426017	0.00033784999113
pennywisemama	199551313	0.000337778838794
iheartheels	14632424	0.000337725460781
VinceCamuto	84370522	0.000337597863027
karenmbb	55982762	0.000337494177428
TheStyleRawr	142440072	0.000337261029399
FashionBite	23792545	0.000336953075859
OnceWed	18512478	0.000336874319074
FGINYC	73170325	0.000336607295566
thekittyluxe	111063319	0.000336569974322
cookiesANDclogs	140635836	0.000336313274886
NickSullivanESQ	295147188	0.000336108430893
MissxKrystal	103913897	0.000336022830049
beautyqueen_UK	1112606672	0.000335809526125
charliemjmiller	601011949	0.000335750633902
alexandani	73402597	0.000335700287474
BeautyMARTUK	325672390	0.000335521947234
kaosonia	374629538	0.000334868299654
StyleCusp	167556923	0.000334830081686
shinythoughts	115407718	0.000334484733714
atprettybirds	78241949	0.000333824447932
LoveMyDressBlog	19527223	0.000333631662072
PRShotsonline	29738596	0.000333135872768
westelm	29246547	0.000333067907911
ambervalletta	304551287	0.000333036450783
sassique	2425973304	0.000333030330153
KyleRichards	65773523	0.000332981365456
Lovejoice25	301310614	0.000332898066869
CapeCodGiftShop	66113544	0.000332760008267
josie_maran	42987657	0.000332696014611
WAHNAILS	85895619	0.000332289229385
LOFT	28121598	0.000331975655162
constancejab	369487432	0.000331945315204
PPFGirl	304550303	0.000331941309703
1883Magazine	191413063	0.000331797423977
AliceHartDavis	77964187	0.000331703597513
lynzyandco	153402802	0.000331349147638
RevRunWisdom	23832022	0.000331304709682
CrystalshadowV	345208409	0.000331256332085
beckybarnesblog	20058649	0.000331236963177
RedBeautyTeam	114428912	0.000331164271499
TheChicGeekcouk	36648618	0.00033107242531
hudsonsbay	176400389	0.000331048478492
CelebrityFeets	111479681	0.000330907021558
JilSanderPR	531321890	0.000330767776406
StylePage	240354622	0.000330684427173
KarenBritChick	23875941	0.000330676616852
JessicaKGxx	3234109551	0.000330410600786
byBrendaElaine	1050968605	0.000330269236491
MonicaRoseStyle	69080437	0.000330225132138
charsfavorite	341951269	0.000330038015598
ChiChiCardsUK	1368236310	0.000330012600626
fashionblogger	17217587	0.000329910990618
Le_Reber	117420061	0.000329870301507
CallieThorpe	255193754	0.000329753097103
MarlosFinds	32672892	0.000329738205644
FashionWeekAus	23518797	0.000329306112112
dylanasuarez	145370597	0.000329019871493
fashionfringe	21289839	0.000328457132862
Sirjohn_writer	20515090	0.000328369888045
TiffanyLD	20355415	0.00032836643567
rackedla	19411546	0.000328304721611
mallybeauty	20007182	0.000328229743264
LovelysVintage	238080987	0.000328168361058
EtsyUK	63176311	0.000328165051918
MoreMag	19774073	0.00032783136002
Alexistrends99	440211079	0.000327806900384
TheBlogger_Hub	3894778402	0.000327805224226
Beauty_Balm	631856707	0.000327717648176
Adorngirl	135812462	0.000327534949402
clarins_uk	85563487	0.000327436857481
BrightLightPR	31803697	0.000327203442006
casslavalle	14241704	0.000327029184812
GoodResultsPR	24677387	0.00032692852308
CoverFX	19660361	0.000326749550204
FortuneMagazine	25053299	0.000326575478347
LAW1SFAB	75926866	0.000326238620345
theawesomemuse	3235456254	0.000326179857664
NataSupernova	485998915	0.000326097624055
lisajcowan	21560083	0.000326081879706
LindaAd70708801	807923899	0.000325971255899
FrankieGrad	218094555	0.000325862711876
WallisFashion	36037543	0.000325851512789
SPANX	20440643	0.000325456146237
FashionInformer	70965383	0.000325453063085
TRESemme	19665916	0.000325346378129
poshinprogress	33382688	0.00032531785257
dallasshaw	86149708	0.000325259719115
Avon_UK	22151557	0.000325204816479
donnaida	24674791	0.000325156359671
tornumber9	15843576	0.000324828159432
sunhee_beauty	61692991	0.000324823074604
lovephilosophy	21823427	0.000324822066186
theglossdotcom	111966083	0.000324799828818
LaPerlaLingerie	53426708	0.000324697042385
belleshoppe333	2551940934	0.00032468448278
ashleesimpson	26885308	0.000324551029383
BeautyChick101	14778269	0.000324543109968
STYLEanthropy	24955695	0.000324515984824
KirnaZabete	21683202	0.00032449860477
BurtsBees	123309278	0.000324346987569
popprintleeds	1943546210	0.000324049264822
Ports1961	63186614	0.000323718471194
LauraLeighBlogs	42011679	0.000323508345988
VivienneTam	19924969	0.000323421659835
itsnicethat	17896874	0.00032323652135
GodsofVintage	1335017658	0.000323179478329
UGG	65512738	0.000323135883624
thecourtneykerr	312457122	0.000322719712428
Solandia_Twits	257211828	0.000322556799828
pureprlondon	41566683	0.000322544727273
MsEbayingFlynn	457164241	0.00032247127608
AmourFouMag	1017579000	0.000322407286564
iamscottpatters	75612668	0.000322325985438
Spectrumbrushes	1628405970	0.000321804192923
IAMFASHlON	257482364	0.000321768252302
DGandyOfficial	586506683	0.000321652509154
PolishedCouture	1968553016	0.000321349672462
BrianDEvans	54938044	0.000321304064307
leithclark	301118960	0.000321296051455
loveMaegan	14705885	0.000321185956914
CollegeFashion	6075612	0.00032110024368
garage_magazine	342924593	0.000320972668719
kenpaves	17358768	0.000320738950521
Avenue15mag	63421613	0.000320497119703
TheDebrief	1140280051	0.000320464386193
girlmeetsdress	16371559	0.00032041116603
CherLloyd	209994211	0.000320404272267
perfectpolished	59811707	0.000320293202403
RobynKotze	255647852	0.000320258084847
fiascomag	149093294	0.000320239233879
FashionRevue	62740909	0.000320160921173
Yshop01	2580060824	0.000320150889022
Lootybag	318322550	0.000319412953441
CandiceLake	36103312	0.00031932053997
Lela_Rose	244236672	0.000319264384965
melissaodabash	32967170	0.000319048717507
TulipPenney	262594635	0.000319022482975
kentskrafts	368217876	0.000318959008167
dreamsequins	15718060	0.000318710386493
JPicardie	1213355660	0.000318697110371
MonsoonUK	66985285	0.000318622805877
Talesofpaleface	882055914	0.000318606759919
cassie_instyle	301979213	0.000318505043704
StyleNBeautyDoc	16716726	0.000318472416399
OxfamFashion	274446779	0.000318190743656
NoraBeeBee	3210003137	0.000317954595917
FashionTextile	19654051	0.00031785118882
BijouxQuebec	73658308	0.00031778430704
made	436100252	0.000317644105311
TadashiShoji	25350781	0.000317377428365
audreyleighton	27938708	0.000317212954374
HerveLeger	31534546	0.000317072553186
jewelbuginbiz	190267480	0.000316872554455
MIAuniverse	23859156	0.000316515105628
VSPINK	43158428	0.000316480937472
whit_wanders	252727145	0.000316304190267
adulescent	19738343	0.000315798746426
ohsokate_	23202687	0.000315585781465
jeanniemai	21571340	0.000315511857218
fashion_darling	25311310	0.000315463130489
FaBuFun	19342686	0.000314983301504
NeNeLeakes	46973152	0.000314944693923
HAFshop	99834190	0.000314916664026
LornajaneCosign	949131139	0.000314360000602
prettytalking	498340611	0.000314280807725
ponystep	20368392	0.000314273031795
SarahBrownUK	25657401	0.000313705626378
PurplePRFashion	700854954	0.000313657714931
TheMamaNotes	190050345	0.000313610808705
optimistic_mama	11238462	0.000313451296338
Fab	188844665	0.000313256735487
IAmCattSadler	24647812	0.00031288337697
grnweddingshoes	20407539	0.000312622314048
louloumagazine	14158682	0.000312482196381
rachparcell	514983863	0.000312394279306
LauraGeller	28124078	0.000312352343449
kellywearstler	96824115	0.000312029922481
Pierre_Balmain	373363822	0.000311339775415
MatchbookMag	194381116	0.000311219312112
DrKysela	85021241	0.000311052369484
TamaraKalinic	29759812	0.000310964416748
tbp_social	1610333208	0.000310921034171
Bally	69015311	0.000310806041835
Glamutante	23564864	0.000310678928175
rimmellondonUS	92364185	0.000310580919274
HollyCooop	176540340	0.000310493274996
StephLouiseATB	331448152	0.000310480713188
eatlovesavormag	18513696	0.000310452926895
smarmyclothes	17794560	0.000310300742407
geniabeme	19825300	0.000310150666542
LadyCPR	1125774277	0.00031005068054
morewless	18929351	0.000309897385985
BBlogRT	363894060	0.000309616892216
Craft_Promoter	613969275	0.000309373171403
fashionchalet	16631878	0.000309356504206
LUXWorldwide	398082307	0.000309252531703
MomGenerations	14956673	0.000308940733518
kendieveryday	113788759	0.000308388035108
decor8	14231458	0.000308209571817
Makeup_Savvy	115193094	0.000308038378172
DianeKroe	153087575	0.000307989311783
DrRodRohrich	34155255	0.000307821320802
Stylist_Fash	799964024	0.000307729435507
BryanMorelPR	76073936	0.00030771362059
COLORbyK	191264074	0.000307707534091
gemmajonks	21201707	0.000307497072294
decodedfuture_	455397226	0.000307423899407
inthestyleUK	1560367375	0.000307415706629
DTheocharisLive	15564428	0.000307360856062
ShopStyleUK	113463423	0.000307341616928
StylePostUK	124421262	0.000307180886523
stelladot	22835758	0.000307120615051
XTerrace	2315988622	0.000307039219855
MyTexasTreasure	241987341	0.000306903473976
daydream_beauty	1192039530	0.000306817974056
Handbag_Fashion	18694815	0.000306794817487
rodialbeauty	62469043	0.000306692300044
LauraAshleyUK	42863785	0.000306532724054
TheMakeupShow	19914747	0.000306401291285
camillestyles	23241541	0.000306376977498
Pounds4u2	1969302535	0.000306312692795
peonylim	123836276	0.000306302442522
SunnyRainer	24027953	0.0003061690283
AnneV	26148323	0.000306081115419
DaniellePeazer	105296218	0.000305883873464
bjonesstyle	137904193	0.000305757081069
womanandhome	15469402	0.000305461999396
Fashion_Picture	20939820	0.000305382316168
Just2spiffy	2288781522	0.000305330733928
MarcBeauty	1345547053	0.000305274898024
kennainafrica	1469722238	0.000305200581329
PHOENIXmagUK	174704231	0.000305159648442
claraccouture	2281234992	0.000305144694797
Dune_London	110378186	0.000305102732546
GG_Yates	24675869	0.00030484520204
marurala	117597817	0.000304773268755
arkayscreations	513638316	0.000304582642158
EcoFashionWeek	94210887	0.00030448392044
compellingsites	21387913	0.000304272808383
annaelerihart	259721337	0.000304113084488
ShopItToMe	15099012	0.000304075340846
vestiaireco	50748888	0.000304020203242
SeanBeeson	22209201	0.000303994024285
TheLDNChatter	355707962	0.000303903652186
Courtney	43522180	0.000303898703053
realHighAF	252890019	0.000303878305489
CrayZBees	561634788	0.000303849024547
sfgirlbybay	17793431	0.00030384349612
SSENSE	119513889	0.000303743021379
sarah_berryman1	217028722	0.000303519152359
ArtFullWorld	133188763	0.000303466467526
LadyWrites_Blog	3108486885	0.000303462490039
JayneKitsch	165731326	0.000303298050703
stylecalendar__	369325431	0.000303262834515
LifeandStyle	22930236	0.000303253736007
KennethSoh	86621792	0.000303162950765
ASOSMarketplace	158366651	0.00030283662898
blogginginside	84273114	0.000302594530656
philippapearne	74163858	0.000302496054775
MissVogueUK	2281019809	0.000302414338186
EastCLifestyle	467755203	0.000302379921588
AmazingGems	111248949	0.000302307202693
HannahRochell	301493202	0.000302263003701
HarperandHarley	29686163	0.000302205277948
NotionMagazine	19660173	0.00030206346233
styling_school	990930852	0.000301905255268
BirchboxUK	198928996	0.000301833319857
ellenextdoor	40281048	0.000301589264605
VICE_Fashion	64453615	0.000301251548629
ArmaniExchange	20452058	0.000301241426368
Cosmopolitan_LV	138526099	0.000301179188489
amyvalentinex	265301133	0.000300942134694
RockMyWedding	76327162	0.000300821300143
ArtsParadis	1710660788	0.000300815204536
abeautyfeature	318103857	0.000300743016454
BelindasHandbag	75304637	0.00030039997424
EtroOfficial	582620710	0.000300282052492
VogueBRoficial	202338684	0.000299872835898
Tammileetips	57758942	0.000299858652345
InvicitiJewelry	1658157595	0.000299701776507
Fashioncanary	492367279	0.000299677502461
FoodieForce	1675632314	0.000299648597306
lorna_luxe	1847273167	0.000299646470098
notlamb	480599479	0.000299390839906
FandFclothing	71509055	0.000299317460414
KristinaBazanxx	157994424	0.000299084813403
Blogionaire	1057445022	0.000298768344953
RachelNicoleUK	20853328	0.000298574874511
Superdry	47477421	0.000298473371629
EylureOfficial	268365454	0.000298422871829
LiuWenLW	411476941	0.000298210221355
Rylan	79367880	0.000298185403985
famenroute	181701500	0.000297786707876
etsygrail	2903513619	0.000297605820275
CKBGifts	1417853065	0.000297409582322
HelenAnderz	537549672	0.000297318184252
NeilsonInfo	1470052502	0.00029692786388
SJMillinery	392046670	0.000296861961798
beautyuktweets	146581240	0.000296761622536
instudioEphoto	2909304186	0.000296576684596
fashionstbeauty	16581519	0.000296508063184
HelloLaura_xo	1106329682	0.000296419235168
ModsOfDiversity	40627484	0.00029629744335
SensibleStylist	800656512	0.000296059128712
ArtHappySmile	727506578182672384	0.000295980389452
OlaySkin	373553582	0.000295684140912
AliLevineDesign	359628838	0.00029560000142
AnnaSaccone	15925193	0.000295457811615
JD_lwig	217957012	0.000295354363881
GentsClothing	355665520	0.000295189279688
LauraLouMakeup	24603248	0.000294990923628
kerry_pieri	119430759	0.000294832103428
StilaUK	481447937	0.000294740643934
merrittbeck	27792069	0.000294695110219
yingchunyc	106818079	0.000294671915835
LornaRaindrops	135977853	0.000294650369879
RustyJunkers	272119031	0.000294622483835
hlgrp	136117323	0.000294552924607
WaalaaStore	33788427	0.000294000646475
Blackenedruby	28381862	0.000293921783884
StylishWalks	2330108582	0.000293862217655
PoorLilItGirl	181630503	0.000293731307902
VOGUERussia	63403630	0.000293480334682
nikesportswear	98533811	0.000293451343953
TikiGirlTreas	707243587	0.000293365612093
blushingnoir	25753768	0.000293278483517
Poshmarkapp	357211620	0.000293232137777
cardifffashion	78021275	0.000293198472511
NetworkingWitch	29318599	0.000292849285891
SuperSoftKnits	2593453063	0.000292560888231
dnamodels	211170983	0.000292533852606
TeamFluorescent	24181756	0.000292487940497
TheFashionAche	241078885	0.000292459949635
LisaTant	31799873	0.000292324800449
tillyjaynek	62026711	0.000292309056827
thefader	18038269	0.000292305829102
ManTripping	14328935	0.00029225521767
BonjourBlogger	1351823388	0.000292215128626
madtyper	618271087	0.000291965837686
FootwearNews	21436676	0.000291936922268
jmelee1221	705131180	0.000291818774503
gaynycdad	109604578	0.000291805019237
AXPARIS	36802033	0.000291757978947
tangleteezer	224170093	0.000291717431907
HandpickedCOLL	41149929	0.000291655853618
100LayerCake	35582189	0.000291585010078
MarkFastKnit	203957172	0.000291563440535
elenatoma1982	3020188175	0.000291498352384
launeden	628646514	0.000291099072186
GHmagazine	208470869	0.000291056262749
The_Cat_Mat	2740303194	0.000290895455496
SUITCASEmag	441280684	0.000290738525167
becausemagazine	52384507	0.000290603224165
BECKERMANBLOG	82260735	0.000290405881468
SandyJenney	17499507	0.000290391758529
lillyalice1	240838570	0.000290387435081
citysage	17601314	0.000290346190704
oribe	33942097	0.000290159811129
FenwickBondSt	966524888	0.000290072931288
juliannehough	16579345	0.000290014481666
SkirtPR	45340504	0.000289963878185
LTBeautyBlog	577075401	0.000289563474724
StylistBeauty	492146527	0.000289532145319
FabFatale	34493542	0.000289484115032
AGJeans	78342481	0.000289308913025
HellionMag	253386524	0.000289277583262
feminist_pants	606717756	0.000289180232064
stylishziin	331722920	0.000289152862163
Torontonicity	322009882	0.000288842165887
JewelrySeaside1	33930836	0.000288795587022
CameronDecades	225469865	0.000288670525996
MonicaBeatrice	206640085	0.00028863231863
beautybanter	17801340	0.000288622068575
express	251294686	0.000288610184666
Barbie	19005152	0.00028851517981
Steven_Alan	46678012	0.000288296399271
harrywalker1	36909203	0.000288145509651
_moonlightmel_	541139934	0.000288068754918
star_magazine	20510131	0.000288031735648
Ind_boutique	243334004	0.000287827913034
industriemag	104570948	0.000287736657088
SophieQBeauty	253618263	0.000287651034424
AmazingPRltd	22623554	0.000287442898019
blowLTD	1467445483	0.000287325268005
Bershka	63679163	0.000287146173049
BHLDN	191923370	0.000286981531972
PANDORA_UK	271383486	0.000286970711619
TwoSeasideBabes	16665065	0.000286931833025
tinylittlebows	300460813	0.000286931166554
andrewismine99	2877074128	0.000286900579631
FashionMonUSA	188778842	0.000286869624023
thebalm	66754675	0.000286614603705
STUDIO_FULTON	705903823	0.000286477081796
MeganFrugalista	173148962	0.000286398632161
AllLacqueredUp	12891562	0.00028625310129
ShoeDazzle	26940466	0.000286160281137
nakpunar	17213234	0.000285950899334
AbbieChic	491650390	0.000285852981876
sophietheallet	25007375	0.000285840138453
StyleBistro	123949984	0.000285831062911
HOUSEofHARPER	62879751	0.000285798765731
shellisxena	23088949	0.00028576644724
TheFashionPoet	35564335	0.000285690088347
MindyWeiss	47869696	0.000285432255963
BeautySwot	171909656	0.000285341535692
PureBeautyMag	76341069	0.000285159011095
DesiPerkins	1706564233	0.000284833725812
PFCosmetics	35808723	0.000284793029256
LNAclothing	55352378	0.000284772250471
missVmoss	260328679	0.000284723980368
KmartFashion	214268850	0.000284674057819
EDUN_NY	19036802	0.000284585083711
bookieboo	15175819	0.000284559330655
Laurel_DeWitt	29034995	0.00028452221864
YigalAzrouel	24120574	0.000284433917073
Avonridge	14849742	0.000284272249247
DWHAmagazine	2783871252	0.000284240314311
GemmaTalbot	196607652	0.000284205234431
CblocHD	289723207	0.00028410304728
PeopleTree	29185467	0.000284001355056
louteasdale	23578046	0.000283977995096
yslbeauty	54559669	0.000283969002802
hayden_harnett	16317543	0.000283872147884
elleseesyou	147556147	0.000283561991345
GemmaRoseBreger	21478427	0.000283546972373
GStarRAW	60404690	0.000283470549333
Mugler	72510250	0.000283270743642
cfleesphotograp	400872693	0.000283259626281
MonicaVinader	96121140	0.000283175448683
eudonchoi	214979156	0.000283127250905
StyleNetwork	15911133	0.00028304170953
FTLuxury	368936306	0.000283028588308
LyndaontheHud	1041254022	0.000282894603261
bridalguidemag	17819531	0.000282878270011
bouska	16600574	0.000282821064422
shuuemura	116466416	0.000282772097987
Mash__Elle	1478290064	0.000282692652251
LKBennettLondon	26046158	0.000282439825679
mackenziehoran	109663811	0.000282435456964
PrintingOffers1	252274093	0.00028233769796
thekatvond	37338814	0.000282188794086
Peggie_orr	2279822997	0.000282022359535
IssaLondon	45577779	0.000281833466915
bohemiantrading	594608660	0.00028128167676
vanity__claire	1421472266	0.000281279538572
RachelFerrucci	16887348	0.000281169667778
onewed	18146434	0.000281136758642
pariejoshi	232877096	0.000281090635804
Dermstore	24973023	0.00028106956876
MarineAndVine	1641102762	0.000280741914819
williamvsweeney	409723545	0.000280727859931
lofficielparis	237677108	0.000280718133192
haysparkle1	317997653	0.000280619245537
FIDM	16098809	0.000280510211237
sergiorossi	53339564	0.000280465556785
handmadebritain	43511958	0.000280429842584
nordstrombeauty	28105186	0.000280425833628
Stylebop	22032849	0.000280353500299
amysynnott	21714304	0.00028020203574
fashiolista	124509213	0.000280128751542
robynstevensPR	858983125	0.000280054520471
tfnow	53792665	0.000280012117089
Reebok	21915474	0.000280010350812
LuxuryLinx	25887466	0.000279421199229
ArabellaGolby	573825685	0.000279392034186
EverythingEtsy	61462007	0.000279344423821
DavidYurman	24779135	0.000279274041127
TheRebeccaCoco	1656580964	0.000279172635185
lizschneider_	170336081	0.000279068781426
ShesKimmie	12764032	0.000279059585896
MissWhoeverUR	15172801	0.000278983050207
TheBlackPearlB	483344133	0.00027897248668
hellomissjordan	66746868	0.00027894243722
KJBennettBeauty	17024004	0.000278874192946
AestheticEvExpo	323010850	0.00027881398543
LoveClothBlog	601392111	0.000278688037829
Makeupdotcom	19602061	0.000278627846078
jewellerybyjuna	2789914898	0.000278595135511
FSDFashionTips	2294277361	0.000278527536866
esthersanter	246913872	0.000278488658866
FragranceDirect	19763785	0.000278137309697
colehaan	36451558	0.000278069263299
MyStyleVita	358170631	0.000277985499282
ELLEDecoUK	361830235	0.000277772040408
boticca	31410453	0.000277618602276
WendyBrandes	16554719	0.000277584105288
amandakobeshimi	163628467	0.000277577405996
paigejoannaa	59855392	0.000277568936134
JKCMurano	23435993	0.000277508736541
CiCi_PR	350906180	0.000277365425169
phasesofrobyn	3332524277	0.000277208605057
GOSHUK	277419798	0.000277124900165
Cassiefairy	175144062	0.000277038569207
TheStyleEditor	20787631	0.000276772940939
Matalan	50320485	0.000276744276473
jet_settera	38651902	0.000276658087032
MissFlyDesigner	122125300	0.000276448428641
uoeurope	27636414	0.000276422129155
fredbutlerstyle	44897636	0.000276411760955
skinnedcartree	2233917537	0.000276395411616
JoeFresh	23119282	0.000276351495817
mariotestino	65182307	0.000276332011185
AmbarinaHasan	33677021	0.000276257320409
Sarrjamois	22517057	0.000276198160819
theLVguide	17084945	0.000276060363867
michaelbastian	118157718	0.00027566350662
FASHIONGUITAR	42405529	0.000275656714208
beautyblogs	27184869	0.000275655466091
MUSE_Mag	187481722	0.000275579330675
UniqloUSA	96184837	0.000275447361287
LS1print	756602851	0.000275442875275
LoulouVance	555637233	0.000275388603446
PublicSchoolNYC	59259238	0.000275297023332
BeautyAlchemist	15668861	0.000275257282476
WITblog	191775575	0.000275199267064
asis	524698203	0.00027519031043
qvcuk	242662450	0.000275074924984
Beautyntheblog	87922509	0.000275057148713
tobruckave	21465045	0.000274989449857
AgeofRStudios	309086938	0.000274874550929
elle_es	19963431	0.000274859193144
sophiemilner_fs	21902130	0.000274612459327
shannonmenswear	43715274	0.000274592012939
LuxorLiving	753264248	0.000274544982564
ipsy	401643632	0.000274394380854
MihJeans	28990682	0.000274236220012
BerkshireBowls	887843359	0.000274228126874
JWA_2016	3089582279	0.000274139628663
J_Ennis	156380350	0.000274097718449
saltandchic	181826160	0.000273994267912
budgetfashion	12608322	0.000273966837092
ItaliaVOGUE	88113853	0.000273843156753
SusannahTaylor_	301471906	0.000273735429401
glitterbuzzinfo	31100357	0.000273551412681
WhatEmmaDid_	32216061	0.000273366456537
mr_kennethcole	587750405	0.000273335177353
DrBermant	13306282	0.000273062388149
MagsTheBlogger	309569103	0.000272777868682
mybubbaandme	1635747726	0.000272702913376
MielandMint	3409340669	0.000272383365567
MLSCompanyStore	2979573141	0.000272161687513
Abercrombie	270533441	0.000272137502791
TamzinSwann	23347146	0.000272090744819
alexsilverpr	148726432	0.000272033613954
ByHappyGoLicky	82092716	0.00027183214682
goodbadandfab	159564964	0.000271795234157
homesandgardens	15353894	0.000271572078649
rozfashionista	41655339	0.000271302448058
PardueSuzanne	1423997096	0.00027089753905
BAFtweets	345511379	0.000270729675535
natasha_fashion	28702789	0.000270590321235
atomicrocketpop	1434653065	0.000270431315622
UNIQLO_UK	32351752	0.000270321145702
southbankcentre	17185109	0.000270218618382
halston	30057184	0.000270078135584
RentTheDress	393617971	0.000270067239819
Piaget	96771618	0.000270040681237
MakeupArtistmag	18194110	0.000269947727033
Gwynstone	17300303	0.000269937482537
AlexisBittar	259837869	0.000269861313624
lotusleafstyle	18605649	0.000269779671215
sorelfootwear	25181308	0.000269771096517
solesociety	234947209	0.000269575295638
UKBlog_RT	2556513596	0.000269516286953
orlakiely	83836863	0.000269509590042
CottonCandyMag	148092550	0.000269503010942
clarksshoes	20039643	0.000269464287926
LavishAlice	256427883	0.000269444791492
FlyingCouponer	490002374	0.000269378567879
BeautyJournoSJ	108057215	0.000269295559779
mystylediaries	271773115	0.000269089730097
OfficialGFW	395227806	0.000269088340485
frankiemagazine	24636118	0.000269054829526
dashofdarling	760155223	0.000268907567062
hiteastyle	1265455190	0.000268813020301
danieljfitts	114822964	0.000268762673922
TKMaxx_UK	80538516	0.00026856260066
designtaxi	14112296	0.000268528337538
BaBylissUK	245770314	0.000268361928317
HomeGoods	23986856	0.000268227831913
fakebakeunited	138515277	0.000268161719027
MoonOverManhatn	2253517669	0.000268077563464
Legendary_Style	240541660	0.000268045810131
LJDay	26777194	0.000268045459993
ArdellBeauty	80965252	0.000268000411493
7THMANMAGAZINE	34143764	0.000267997780109
pintsizedtweets	2868870280	0.000267943154777
vintagobsession	842592200	0.000267664792258
JFisherJewelry	23189306	0.000267558114541
AccessoriesMag	38518483	0.000267511642092
LisaStillwell	352155952	0.000267502520093
voudaux	36979187	0.000267485942198
Smile7891	115486241	0.00026738497007
Beth_BirdsWords	460591636	0.000267176721863
HairBoutique	16686425	0.000266778945578
Joulesclothing	20437530	0.000266742528942
eluxemagazine	892221846	0.000266687103145
labelmUK	189117105	0.000266673593379
acontinuouslean	1424581	0.000266559645516
StyleChatMobile	1466289542	0.000266526644229
BrassAndChain	165671480	0.000266440687071
Fashion__Quotes	204886691	0.000266319963706
styleisleIRL	84577538	0.000266190410205
AttitudeMag	21748010	0.000266157097173
Pinkbeauty01	21500213	0.000266148382344
SimonettaLein	486731383	0.000266061182563
SisleyparisUK	38397297	0.00026581946099
NextNewFashion	116211289	0.000265770892079
bhcosmetics	130668812	0.000265740883154
BridalTweet	32613223	0.000265676328868
sharonsweb	249860020	0.000265466483963
HouseOfCB	130462368	0.000265444647757
loverly	82272006	0.000265420678764
schuh	52687470	0.000265316874219
Links_of_London	31433171	0.000265236206497
Laura_StyleBuzz	12505222	0.000265201242482
baumeetmercier	96940759	0.000265156157345
APieceOfToast	219362404	0.000264833910938
ShrimptonCoutur	20650997	0.000264825839271
FamousWomen	128472974	0.000264783921133
BarbsBurntTree	1195643551	0.000264702188833
ConsumerQueen	16825961	0.00026459093458
annasui	1154751025	0.000264538456455
plumprettysugar	29947920	0.000264455468195
Blushdotcom	38233352	0.000264421465053
ToniGarrn	464183439	0.000264416911971
Moroccanoil	438533851	0.000264376563316
StyleLikeU	22520883	0.000264330576334
zonewlove	23060985	0.000264307746225
YourStylist	19483221	0.000264273431669
ScotFashionBlog	401274371	0.00026415452703
LacePerspective	186527089	0.000264021981256
pursebuzz	14330155	0.000263913763554
markgirl	23701279	0.00026386204147
FASHIONOBSESSED	20410266	0.000263804882147
hoh1960	185006460	0.000263636265141
